0.00000 49.00000
20.00000 49.00000
25.00000 49.00000
30.00000 49.00000
35.00000 49.00000
40.00000 49.00000
5.00000 149.00000
10.00000 149.00000
15.00000 149.00000
20.00000 149.00000
25.00000 149.00000
0.00000 59.00000
20.00000 59.00000
25.00000 59.00000
30.00000 59.00000
35.00000 59.00000
40.00000 59.00000
0.00000 69.00000
20.00000 69.00000
25.00000 69.00000
15.00000 69.00000
30.00000 69.00000
35.00000 69.00000
40.00000 69.00000
0.00000 79.00000
15.00000 79.00000
20.00000 79.00000
35.00000 79.00000
25.00000 79.00000
30.00000 79.00000
40.00000 79.00000
15.00000 89.00000
20.00000 89.00000
25.00000 89.00000
30.00000 89.00000
35.00000 89.00000
40.00000 89.00000
15.00000 99.00000
10.00000 99.00000
20.00000 99.00000
25.00000 99.00000
30.00000 99.00000
35.00000 99.00000
40.00000 99.00000
10.00000 109.00000
15.00000 109.00000
20.00000 109.00000
25.00000 109.00000
30.00000 109.00000
35.00000 109.00000
10.00000 119.00000
15.00000 119.00000
30.00000 119.00000
20.00000 119.00000
25.00000 119.00000
40.00000 119.00000
5.00000 129.00000
10.00000 129.00000
15.00000 129.00000
20.00000 129.00000
25.00000 129.00000
30.00000 129.00000
5.00000 139.00000
10.00000 139.00000
15.00000 139.00000
20.00000 139.00000
25.00000 139.00000
0.00000 159.00000
5.00000 159.00000
30.00000 159.00000
20.00000 159.00000
10.00000 159.00000
15.00000 159.00000
25.00000 159.00000
0.00000 169.00000
0.00000 179.00000
10.00000 179.00000
15.00000 179.00000
5.00000 179.00000
20.00000 179.00000
25.00000 179.00000
5.00000 189.00000
15.00000 189.00000
0.00000 189.00000
10.00000 189.00000
0.00000 199.00000
5.00000 199.00000
10.00000 199.00000
15.00000 199.00000
